"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"2559","ILMN_1748797",-0.330010822460412,-0.0336971258019802,-4.65948468410024,5.68032415976554e-06,8.40271949894335e-05,3.41129639793793,"GRB2","growth factor receptor bound protein 2"
"349","ILMN_1661945",-0.186516782228811,-0.0154283987623762,-4.65812338232267,5.71439742709823e-06,8.45011599496796e-05,3.40560221445538,"SLIRP","SRA stem-loop interacting RNA binding protein"
"437","ILMN_1665203",0.497864227038368,-0.0441381920346535,4.65735385105549,5.73374582199188e-06,8.47607351857585e-05,3.40238393959946,"SUMO4","small ubiquitin like modifier 4"
"5205","ILMN_2345898",-0.267535747853854,0.0227524486881188,-4.65715117534872,5.7388522145738e-06,8.48096773925329e-05,3.40153639616384,"SLA","Src like adaptor"
"2441","ILMN_1744647",0.221557304992676,-0.0182124526584158,4.65683861885398,5.74673563714779e-06,8.48730678168002e-05,3.40022941478292,"CAND1","cullin associated and neddylation dissociated 1"
"2772","ILMN_1757336",0.335240652670388,-0.0358740303514851,4.65688232543054,5.74563262514305e-06,8.48730678168002e-05,3.40041217326503,"LRCH3","leucine rich repeats and calponin homology domain containing 3"
"3820","ILMN_1800889",-0.272141994396233,0.046510788480198,-4.65523095693267,5.78744996176281e-06,8.54476552497716e-05,3.39350795972353,"FIG4","FIG4 phosphoinositide 5-phosphatase"
"4562","ILMN_2101832",-0.544466133620161,3.54521386138629e-05,-4.65478795416985,5.79871786908368e-06,8.5587263648341e-05,3.39165614396018,"LAPTM4B","lysosomal protein transmembrane 4 beta"
"5009","ILMN_2285618",0.482244298041158,-0.0350089075940594,4.65248144416426,5.85772720357042e-06,8.64312132308136e-05,3.38201689735719,"DIP2A","disco interacting protein 2 homolog A"
"4129","ILMN_1813669",-0.220136488090687,0.0103605994108911,-4.65217366550658,5.86564500056118e-06,8.65210115619941e-05,3.38073093660478,"ANKS1A","ankyrin repeat and sterile alpha motif domain containing 1A"
"3066","ILMN_1769031",0.216665203282875,-0.0129720196138614,4.65191373884517,5.87233981029787e-06,8.65927198189756e-05,3.37964496457845,"MTOR","mechanistic target of rapamycin kinase"
"348","ILMN_1661917",0.237981525368678,-0.00753479402970297,4.6513809779641,5.88608491380332e-06,8.67683135342837e-05,3.3774192460058,"RPL10","ribosomal protein L10"
"4623","ILMN_2121207",-0.245589751934426,-0.00999209247524752,-4.65115168828974,5.89201007442672e-06,8.68285578237905e-05,3.37646140443357,"MVB12A","multivesicular body subunit 12A"
"2921","ILMN_1763447",-0.333707107707708,-0.0328850613960396,-4.65008661955117,5.91960838446678e-06,8.71846682147312e-05,3.37201265439679,"PLXNB2","plexin B2"
"5418","ILMN_2384561",-0.484619487951867,0.117787289163366,-4.65007666772645,5.91986684517887e-06,8.71846682147312e-05,3.37197108989942,"TJP2","tight junction protein 2"
"4842","ILMN_2206272",0.298277304331008,-0.00926527210891089,4.6491065860627,5.94511330024758e-06,8.75291914850353e-05,3.36791982039117,"D2HGDH","D-2-hydroxyglutarate dehydrogenase"
"2729","ILMN_1755536",0.28278137420579,0.0153264905247525,4.64883336054879,5.952242729381e-06,8.76068483488296e-05,3.36677889518377,"PFDN5","prefoldin subunit 5"
"1423","ILMN_1701906",-0.564633728644925,-0.125864483673267,-4.64865749025727,5.95683617231639e-06,8.76471430699923e-05,3.36604453104858,"CD300C","CD300c molecule"
"654","ILMN_1672575",-0.686131642045344,0.104988212856436,-4.64789709587027,5.97673578031255e-06,8.79125529865905e-05,3.36286968596181,"SLC26A8","solute carrier family 26 member 8"
"4836","ILMN_2205245",-0.196598179173701,-0.0142500518118812,-4.64659324332706,6.01100698983704e-06,8.83891255096492e-05,3.35742673797311,"GPN2","GPN-loop GTPase 2"
"1391","ILMN_1700695",-0.246455075927102,-0.0112902481138614,-4.64613127088035,6.02319512692815e-06,8.85262208051716e-05,3.35549852457409,"SLC44A1","solute carrier family 44 member 1"
"5670","ILMN_3202093",-0.356408587433206,0.0122869203366337,-4.64609780536101,6.02407896652244e-06,8.85262208051716e-05,3.35535884983171,"TRIM64B","tripartite motif containing 64B"
"4904","ILMN_2226324",-0.22117095708999,-0.0200411657029703,-4.64578177333565,6.03243168323552e-06,8.8621393726562e-05,3.35403986985436,"MPC1","mitochondrial pyruvate carrier 1"
"4251","ILMN_1854833",0.276885045712592,-0.0157314643811881,4.64534416574783,6.04401607221441e-06,8.87363764708607e-05,3.35221360617177,NA,NA
"4335","ILMN_1898022",0.562618336203349,-0.0232227299504951,4.64534660677633,6.04395139364543e-06,8.87363764708607e-05,3.35222379290768,NA,NA
"4814","ILMN_2194448",0.244025218444716,-0.00862225719306931,4.64458837954252,6.06407383218482e-06,8.90031917861781e-05,3.34905981806213,"STT3B","STT3 oligosaccharyltransferase complex catalytic subunit B"
"4553","ILMN_2096985",0.56595077726962,0.0852602769257426,4.64368021472879,6.08826043524688e-06,8.93304220618656e-05,3.34527072439276,"ALDH6A1","aldehyde dehydrogenase 6 family member A1"
"3493","ILMN_1787441",-0.534347705238228,-0.0510124355643564,-4.64350034278177,6.0930618756105e-06,8.93731072816645e-05,3.34452032412445,"CCDC17","coiled-coil domain containing 17"
"1360","ILMN_1699737",0.278158620003837,-0.0182688119158416,4.64276891408435,6.11262400785948e-06,8.96322087908137e-05,3.34146914931583,"TRAP1","TNF receptor associated protein 1"
"5409","ILMN_2383058",0.574732855205442,-0.0306279711237624,4.64223123167196,6.12704296975509e-06,8.98157562087221e-05,3.33922644024172,"SIRPG","signal regulatory protein gamma"
"6101","ILMN_3271122",0.51833838453645,0.0136325460148515,4.64182378323297,6.13799129234623e-06,8.9948329732797e-05,3.33752708558417,"RPS3A","ribosomal protein S3A"
"1556","ILMN_1707292",0.450922774129753,-0.00934811003960396,4.64142235256301,6.148796354297e-06,9.00787222735117e-05,3.33585294731119,"C17orf67","chromosome 17 open reading frame 67"
"4894","ILMN_2223805",0.426915752398675,-0.0142954788069307,4.64029897163181,6.17913123494158e-06,9.0495053444194e-05,3.33116858863696,"CEP41","centrosomal protein 41"
"5787","ILMN_3231638",-0.308046017544821,0.00754241394554456,-4.63908155402221,6.21216826104461e-06,9.09506878913199e-05,3.32609314396679,"FHIP2A","FHF complex subunit HOOK interacting protein 2A"
"2769","ILMN_1757262",0.323568076929195,-0.0300453076039604,4.63850270689386,6.22793607266618e-06,9.11532843656946e-05,3.32368029348693,"ZBTB5","zinc finger and BTB domain containing 5"
"366","ILMN_1662618",-0.239313192764214,-0.00910740875247525,-4.63719859886344,6.26360148458409e-06,9.16468902473331e-05,3.31824517767354,"SQSTM1","sequestosome 1"
"2443","ILMN_1744822",-0.189839486746076,-0.0258840237673267,-4.63656052882898,6.28112338944878e-06,9.18748029752416e-05,3.31558635100473,"BECN1","beclin 1"
"355","ILMN_1662243",-0.264966748295431,-0.0516138165148515,-4.63495315765383,6.32547271549385e-06,9.24948612462817e-05,3.30888977532104,"ING1","inhibitor of growth family member 1"
"3170","ILMN_1773363",-0.493405044607953,-0.0226776028118812,-4.6342028403237,6.34627805528753e-06,9.27703679446875e-05,3.30576447159669,"CIITA","class II major histocompatibility complex transactivator"
"975","ILMN_1684357",0.263104824894315,0.0324662042722772,4.633908005541,6.35447148266826e-06,9.28613993186585e-05,3.30453650557791,NA,NA
"1635","ILMN_1710354",-0.608796501657831,-0.0335311550792079,-4.63373458514055,6.35929557800201e-06,9.29031516995401e-05,3.30381425139962,"KIFC3","kinesin family member C3"
"502","ILMN_1667430",-0.289733211681549,-0.00854633536138614,-4.63332906459235,6.37058986365081e-06,9.30393722480183e-05,3.30212544139941,"DEGS1","delta 4-desaturase, sphingolipid 1"
"2807","ILMN_1758679",0.398936146889432,-0.0480276173465347,4.6325684612844,6.39182583022586e-06,9.33206571212976e-05,3.29895819453436,"TMEM168","transmembrane protein 168"
"4628","ILMN_2123567",-0.213337538709104,-0.0111782527821782,-4.6324912675138,6.3939848816489e-06,9.33233312562297e-05,3.29863677358117,"SENP2","SUMO specific peptidase 2"
"3000","ILMN_1766446",0.322226189021974,-0.0187158144554455,4.63208868665575,6.40525615949223e-06,9.34589600460233e-05,3.29696056965994,"SNHG32","small nucleolar RNA host gene 32"
"3961","ILMN_1806778",-0.200693335598187,0.000657136079207921,-4.63111714988261,6.43253572709793e-06,9.3828009551131e-05,3.29291592060688,"UBE2E1","ubiquitin conjugating enzyme E2 E1"
"3397","ILMN_1783158",-0.570284161726195,-0.0276167655990099,-4.63076695420398,6.44239622015761e-06,9.39428267595752e-05,3.29145817335508,"LY6G6F","lymphocyte antigen 6 family member G6F"
"2212","ILMN_1734742",-0.231826955739449,0.0107434958019802,-4.63068485506587,6.44471000028691e-06,9.39475611183799e-05,3.29111643506577,"ARHGDIA","Rho GDP dissociation inhibitor alpha"
"3040","ILMN_1767934",0.31174698082909,-0.0225231740693069,4.63013900579254,6.46011391284158e-06,9.41430546798583e-05,3.28884445797916,"PCSK5","proprotein convertase subtilisin/kexin type 5"
"2196","ILMN_1733997",-0.524011650073945,-0.0138229759405941,-4.62984258402075,6.46849381948207e-06,9.42360985774083e-05,3.28761075861967,NA,NA
"20","ILMN_1651819",0.210061944753401,-0.0157301903960396,4.62717223483138,6.5444589015537e-06,9.53133945048668e-05,3.27649972018894,"GALNT11","polypeptide N-acetylgalactosaminyltransferase 11"
"2399","ILMN_1742521",-0.26377081895082,-0.034786127039604,-4.62576380575455,6.58487090990588e-06,9.58428468245808e-05,3.27064148733892,"GRB2","growth factor receptor bound protein 2"
"4346","ILMN_1900661",0.203527823914545,0.00392530982673267,4.62583174387203,6.58291605611763e-06,9.58428468245808e-05,3.27092403662328,NA,NA
"32","ILMN_1652381",-0.576435770653645,-0.048232317960396,-4.62343808295102,6.65212971030362e-06,9.67919711482904e-05,3.26097101571697,"SIGLEC5","sialic acid binding Ig like lectin 5"
"33","ILMN_1652381",-0.576435770653645,-0.048232317960396,-4.62343808295102,6.65212971030362e-06,9.67919711482904e-05,3.26097101571697,"SIGLEC14","sialic acid binding Ig like lectin 14"
"2076","ILMN_1728830",-0.266953577537496,-0.0268961911287129,-4.62177999449422,6.70048453019884e-06,9.74655327520238e-05,3.25407900604368,"GRK5","G protein-coupled receptor kinase 5"
"2339","ILMN_1740160",0.391857264686781,-0.053801177,4.62166877967131,6.70373997903976e-06,9.74828642087522e-05,3.25361680222019,"PLCG1","phospholipase C gamma 1"
"4192","ILMN_1822333",0.467296269409488,-0.0998142507821782,4.62145118099946,6.71011387435345e-06,9.75455181285282e-05,3.2527124979418,"CD28","CD28 molecule"
"198","ILMN_1657722",0.315570925896059,0.0357428897722772,4.62101429618671,6.7229287303268e-06,9.76735847955691e-05,3.2508969806776,"RPS3A","ribosomal protein S3A"
"3224","ILMN_1775734",-0.294947309169864,0.0228359628514851,-4.6209990886868,6.72337522639291e-06,9.76735847955691e-05,3.25083378693899,"SH2D3C","SH2 domain containing 3C"
"3269","ILMN_1778121",-0.321799794726195,-0.011842289009901,-4.62093941568336,6.72512751699499e-06,9.76735847955691e-05,3.25058582143145,"CALN1","calneuron 1"
"173","ILMN_1656678",0.606713668291594,0.233535531193069,4.62062434085843,6.73438694953703e-06,9.77779987745415e-05,3.24927660087713,"SUZ12P1","SUZ12 pseudogene 1"
"17","ILMN_1651735",-0.205933906124521,0.00336742697029703,-4.62032458915388,6.74320746702097e-06,9.78759778349316e-05,3.24803111913168,"TGOLN2","trans-golgi network protein 2"
"2146","ILMN_1732080",-0.250709961761772,0.0109111675544554,-4.62003197931812,6.75182856353495e-06,9.79710030366573e-05,3.24681537530603,"SUMO1P3","SUMO1 pseudogene 3"
"510","ILMN_1667670",0.291157722152075,0.00335841537623762,4.61773036791671,6.82001169548406e-06,9.89299669500637e-05,3.2372547487175,"SLC25A15","solute carrier family 25 member 15"
"4220","ILMN_1836469",0.235450153375306,0.00838790527227723,4.6173692798238,6.83076862394338e-06,9.90555827072366e-05,3.23575518099918,NA,NA
"2083","ILMN_1729237",-0.257304006203,-0.0122297491287129,-4.61662295637346,6.85305366940749e-06,9.93482436647591e-05,3.23265606522495,"CYB5R1","cytochrome b5 reductase 1"
"4518","ILMN_2087941",-0.370422203035927,0.018770680529703,-4.61606853965829,6.86965375295022e-06,9.95583358102461e-05,3.23035410694034,"ENTPD3","ectonucleoside triphosphate diphosphohydrolase 3"
"2165","ILMN_1732923",-0.579132512506802,0.0108019106732673,-4.61567079390336,6.88158672766557e-06,9.9692285764453e-05,3.22870279018268,"SIPA1L2","signal induced proliferation associated 1 like 2"
"3738","ILMN_1797731",-0.343342083565051,-0.0399258753069307,-4.6156198038594,6.88311794960686e-06,9.9692285764453e-05,3.22849110370694,"MS4A6A","membrane spanning 4-domains A6A"
"3413","ILMN_1783843",-0.596538526569585,-0.0292300126683168,-4.61536960412402,6.89063616146704e-06,9.97705814047363e-05,3.22745242055258,"MIIP","migration and invasion inhibitory protein"
"1194","ILMN_1693014",-0.298500339662016,0.00376510333168317,-4.61523403883909,6.89471304516674e-06,9.97990168054767e-05,3.22688965173746,"CEBPB","CCAAT enhancer binding protein beta"
"3342","ILMN_1781174",-0.338899798635857,-0.00393625958910891,-4.61516243507569,6.89686733820426e-06,9.97996143537761e-05,3.22659241021194,"CEP162","centrosomal protein 162"
"5830","ILMN_3236656",0.470300169071504,0.00404528951485148,4.61432407366193,6.92213883639593e-06,0.000100134621556452,3.22311248258964,NA,NA
"1027","ILMN_1686697",-0.457045671916289,-0.0451202245495049,-4.61342057315068,6.94947375806345e-06,0.000100468501704039,3.21936274487126,"FBXO38","F-box protein 38"
"5422","ILMN_2385278",0.420904632389606,-0.0178840618910891,4.61348346300399,6.94756769682552e-06,0.000100468501704039,3.21962373314829,"DCAF4","DDB1 and CUL4 associated factor 4"
"4468","ILMN_2068435",0.180108584914545,-0.00360973015346535,4.61312473991692,6.95844661170265e-06,0.000100567439387187,3.21813509734703,"ZNF700","zinc finger protein 700"
"5106","ILMN_2323366",-0.307116854327171,-0.0256186309306931,-4.61259419557122,6.97456640211462e-06,0.000100769576548876,3.21593360647785,"SDHC","succinate dehydrogenase complex subunit C"
"3435","ILMN_1784577",0.354704271812348,-0.0102450534108911,4.61246901046527,6.97837520549234e-06,0.000100793773495599,3.21541418149389,"ZNF12","zinc finger protein 12"
"5447","ILMN_2390310",-0.387878516790722,-0.0163414060049505,-4.61213835163787,6.98844526238133e-06,0.00010090836386045,3.2140422485106,"MIR22HG","MIR22 host gene"
"3621","ILMN_1792885",-0.324306323489013,-0.0364718417425743,-4.61096106133774,7.02441285681932e-06,0.000101396712604044,3.20915821336915,"CTSC","cathepsin C"
"5798","ILMN_3234142",-0.264627821510639,-0.0318392217722772,-4.61033699343383,7.04355111577367e-06,0.000101641907347726,3.20656965308727,"LINC00623","long intergenic non-protein coding RNA 623"
"2235","ILMN_1735788",-0.270860416993722,0.0179177931633663,-4.61024502070874,7.04637588231833e-06,0.000101651612491685,3.20618818505792,"TRIOBP","TRIO and F-actin binding protein"
"6088","ILMN_3266606",-0.382360671253924,0.00568032068316832,-4.6097897605846,7.06037440609728e-06,0.000101822456053246,3.20430002936064,"FABP5","fatty acid binding protein 5"
"4764","ILMN_2174081",0.334688273484828,0.0125705178613861,4.60969513032375,7.06328749717129e-06,0.000101833373558882,3.203907576748,"ZNF133","zinc finger protein 133"
"3164","ILMN_1772981",-0.259780253733519,0.0122430445594059,-4.60750239121733,7.13111379350623e-06,0.000102748516040602,3.19481563258228,"EPN1","epsin 1"
"5005","ILMN_2284327",-0.50739310643774,-0.056677821960396,-4.60753351364025,7.13014673294674e-06,0.000102748516040602,3.19494465363719,"DCAF11","DDB1 and CUL4 associated factor 11"
"3928","ILMN_1805028",-0.224667418017789,0.0175001476336634,-4.60737401881666,7.13510401795109e-06,0.000102774656258569,3.19428345968259,"THOC7","THO complex subunit 7"
"5765","ILMN_3227315",-0.467563003694804,0.0758455652574258,-4.60708076522553,7.14422734704566e-06,0.000102874695679364,3.19306781035586,"FTH1","ferritin heavy chain 1"
"3218","ILMN_1775590",0.606649069941403,-0.0214840318613861,4.60694032010981,7.14860067383025e-06,0.000102906296380883,3.19248563336715,"SCAND2P","SCAN domain containing 2 pseudogene"
"339","ILMN_1661594",0.200048344048832,-0.0154083929009901,4.60673963245199,7.15485437155934e-06,0.000102964938093577,3.19165376230352,"C2orf42","chromosome 2 open reading frame 42"
"1292","ILMN_1696699",0.513396599519358,0.0765964341633663,4.60605621662752,7.17619008427302e-06,0.000103240522043953,3.18882115363026,"FAM184A","family with sequence similarity 184 member A"
"4863","ILMN_2212999",0.486210304498082,-0.0299762438118812,4.60512351508375,7.20540722488348e-06,0.000103629290084796,3.1849558604359,"KIF5C","kinesin family member 5C"
"3714","ILMN_1796710",0.454312746692711,-0.0415214248168317,4.60492895630803,7.21151626157807e-06,0.0001036855782498,3.18414965178504,"PHC1","polyhomeotic homolog 1"
"3890","ILMN_1803597",-0.314739446644925,0.0117362462128713,-4.60400507998767,7.24059362331246e-06,0.000104071965131671,3.18032168926123,NA,NA
"1584","ILMN_1708147",-0.248106662416812,0.0328190687574257,-4.60245433321564,7.28965466799774e-06,0.000104744115600173,3.17389777065391,"TBPL1","TATA-box binding protein like 1"
"2831","ILMN_1759729",-0.189541354873387,0.0143134197029703,-4.6023869879733,7.29179251113395e-06,0.000104744115600173,3.1736188349386,"NDUFA8","NADH:ubiquinone oxidoreductase subunit A8"
"4881","ILMN_2216852",-0.242780040171608,-0.021844702990099,-4.60216522036104,7.2988366895735e-06,0.000104813425261552,3.17270032415949,"PGK1","phosphoglycerate kinase 1"
"2842","ILMN_1760129",0.48950494671294,0.10602127060396,4.60204174066455,7.30276171237201e-06,0.000104837914418554,3.17218891503578,NA,NA
"1754","ILMN_1714730",-0.481493987290199,-0.0494875697524753,-4.60150749544492,7.31976709127051e-06,0.000105039770724061,3.1699763890559,"UBE2C","ubiquitin conjugating enzyme E2 C"
"3690","ILMN_1795826",-0.36505958143181,-0.0223279491089109,-4.60146032268654,7.32127046269627e-06,0.000105039770724061,3.16978103755972,"ATP6V0D1","ATPase H+ transporting V0 subunit d1"
